NB22050961,NB22050961,1,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,D,101050092,VND,34202785873,,,,,,,Thu tien tu VTL tai HSBC 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
NB22050961,NB22050961,2,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,D,101050092,VND,2569502175,,,,,,,Thu tien tu VTL tai HSBC 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
NB22050961,NB22050961,3,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,C,901010002,VND,14461946126,,,,,,,Thu tien KH tai VTL trong ngay 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
NB22050961,NB22050961,4,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,C,901010002,VND,12513301792,,,,,,,Thu tien KH tai VTL trong ngay 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
NB22050961,NB22050961,5,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,C,901010002,VND,9799077130,,,,,,,Thu tien KH tai VTL trong ngay 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
NB22050961,NB22050961,6,VN01,LR,20220509,20220509,,,BOOK NONBANK 1.VIETTEL,D,901010002,VND,2037000,,,,,,,Chi hoan tra do VTL huy but toan 20220509,VIETTEL,,,1.VIETTEL,,,,,,,,,,,
