HH22051527,HH22051527,1,VN01,LR,20220515,20220515,,,ACC_VCB001,D,101050001,VND,225221224.0,,,,,,,Thu tien tu VCB-dd.mm.yy,3.VIETCOMBANK,,,,,,,,,,,,,,
HH22051527,HH22051527,2,VN01,LR,20220515,20220515,,,ACC_VCB001,C,901010002,VND,220937224.0,,,,,,,Thu tien KH tai VCB phat sinh-dd.mm.yy,3.VIETCOMBANK,,,,,,,,,,,,,,
HH22051527,HH22051527,3,VN01,LR,20220515,20220515,,,ACC_VCB001,C,2999000001,VND,4284000.0,,,,,,,Thu tien KH nop tai VCB (unpair)-dd.mm.yy,3.VIETCOMBANK,,,,,,,,,,,,,,
