HH22052010,HH22052010,1,VN01,0.0,20220520,20220520,,,VTL001,D,101050092.0,VND,740555910.0,,,,,,,Thu tien tu VTL tai HSBC,1.VIETTEL,,,,,,,,,,,,,,
HH22052010,HH22052010,2,VN01,0.0,20220520,20220520,,,VTL001,C,901010002.0,VND,13523438812.0,,,,,,,Thu tien KH tai VTL trong ngay,1.VIETTEL,,,,,,,,,,,,,,
HH22052010,HH22052010,3,VN01,0.0,20220520,20220520,,,VTL001,C,901010002.0,VND,2765000.0,,,,,,,Thu tien KH tai VTL phat sinh,1.VIETTEL,,,,,,,,,,,,,,
HH22052010,HH22052010,4,VN01,0.0,20220520,20220520,,,VTL001,D,901010002.0,VND,5383000.0,,,,,,,Chi hoan tra do VTL huy but toan,1.VIETTEL,,,,,,,,,,,,,,
