HH22052025,HH22052025,1,VN01,LR,20220520,20220520,,,EPY001,D,101050092.0,VND,25300000000.0,,,,,,,Thu tien tu EPAY tai HSBC,2. EPAY,,,,,,,,,,,,,,
HH22052025,HH22052025,2,VN01,LR,20220520,20220520,,,EPY001,D,101050092.0,VND,25285622337.0,,,,,,,Thu tien tu EPAY tai DB,2. EPAY,,,,,,,,,,,,,,
HH22052025,HH22052025,3,VN01,LR,20220520,20220520,,,EPY001,C,901010002.0,VND,53128846337.0,,,,,,,Thu tien KH tai EPAY trong ngay,2. EPAY,,,,,,,,,,,,,,
HH22052025,HH22052025,4,VN01,LR,20220520,20220520,,,EPY001,D,901010002.0,VND,29547000.0,,,,,,,Chi hoan tra do EPAY huy but toan,2. EPAY,,,,,,,,,,,,,,
HH22052025,HH22052025,5,VN01,LR,20220520,20220520,,,EPY001,C,2999000001.0,VND,23119000.0,,,,,,,Thu tien KH nop tai EPAY (unpair),2. EPAY,,,,,,,,,,,,,,
HH22052025,HH22052025,6,VN01,LR,20220520,20220520,,,EPY001,D,2901000007.0,VND,2536796000.0,,,,,,,Chi ho cho KH vay CL tai EPAY,2. EPAY,,,,,,,,,,,,,,
