HH22051528,HH22051528,1,VN01,LR,20220515,20220515,,,ACC_VTB001,D,101050020.0,VND,3490655339.0,,,,,,,Thu tien tu VTB-15.05.22,4.VIETINBANK,,,,,,,,,,,,,,
HH22051528,HH22051528,2,VN01,LR,20220515,20220515,,,ACC_VTB001,C,901010002.0,VND,3322684406.0,,,,,,,Thu tien KH tai VTB phat sinh-dd.mm.yy,4.VIETINBANK,,,,,,,,,,,,,,
HH22051528,HH22051528,3,VN01,LR,20220515,20220515,,,ACC_VTB001,C,2999000001.0,VND,167970933.0,,,,,,,Thu tien KH nop tai VTB (unpair)-dd.mm.yy,4.VIETINBANK,,,,,,,,,,,,,,
